"Notes"	"County"	"County Code"	"Year"	"Year Code"	Avg Daily Max Air Temperature (F)
	"Carson City, NV"	"32510"	"2008"	"2008"	60.25
	"Carson City, NV"	"32510"	"2009"	"2009"	59.68
	"Carson City, NV"	"32510"	"2010"	"2010"	57.72
	"Carson City, NV"	"32510"	"2011"	"2011"	57.56
"Total"	"Carson City, NV"	"32510"			59.34
	"Belknap County, NH"	"33001"	"2006"	"2006"	54.52
	"Belknap County, NH"	"33001"	"2007"	"2007"	52.68
	"Belknap County, NH"	"33001"	"2008"	"2008"	53.10
	"Belknap County, NH"	"33001"	"2009"	"2009"	52.41
	"Belknap County, NH"	"33001"	"2010"	"2010"	54.89
	"Belknap County, NH"	"33001"	"2011"	"2011"	54.41
"Total"	"Belknap County, NH"	"33001"			53.67
	"Carroll County, NH"	"33003"	"2006"	"2006"	53.10
	"Carroll County, NH"	"33003"	"2007"	"2007"	51.14
	"Carroll County, NH"	"33003"	"2008"	"2008"	51.67
	"Carroll County, NH"	"33003"	"2009"	"2009"	50.97
	"Carroll County, NH"	"33003"	"2010"	"2010"	53.41
	"Carroll County, NH"	"33003"	"2011"	"2011"	52.88
"Total"	"Carroll County, NH"	"33003"			52.20
	"Cheshire County, NH"	"33005"	"2006"	"2006"	54.56
	"Cheshire County, NH"	"33005"	"2007"	"2007"	53.05
	"Cheshire County, NH"	"33005"	"2008"	"2008"	53.36
	"Cheshire County, NH"	"33005"	"2009"	"2009"	52.57
	"Cheshire County, NH"	"33005"	"2010"	"2010"	54.68
	"Cheshire County, NH"	"33005"	"2011"	"2011"	54.63
"Total"	"Cheshire County, NH"	"33005"			53.81
	"Coos County, NH"	"33007"	"2006"	"2006"	49.06
	"Coos County, NH"	"33007"	"2007"	"2007"	46.88
	"Coos County, NH"	"33007"	"2008"	"2008"	47.97
	"Coos County, NH"	"33007"	"2009"	"2009"	47.17
	"Coos County, NH"	"33007"	"2010"	"2010"	48.90
	"Coos County, NH"	"33007"	"2011"	"2011"	48.87
"Total"	"Coos County, NH"	"33007"			48.14
	"Grafton County, NH"	"33009"	"2006"	"2006"	51.03
	"Grafton County, NH"	"33009"	"2007"	"2007"	49.18
	"Grafton County, NH"	"33009"	"2008"	"2008"	49.79
	"Grafton County, NH"	"33009"	"2009"	"2009"	49.11
	"Grafton County, NH"	"33009"	"2010"	"2010"	51.07
	"Grafton County, NH"	"33009"	"2011"	"2011"	51.04
"Total"	"Grafton County, NH"	"33009"			50.20
	"Hillsborough County, NH"	"33011"	"2006"	"2006"	55.89
	"Hillsborough County, NH"	"33011"	"2007"	"2007"	54.22
	"Hillsborough County, NH"	"33011"	"2008"	"2008"	54.58
	"Hillsborough County, NH"	"33011"	"2009"	"2009"	53.67
	"Hillsborough County, NH"	"33011"	"2010"	"2010"	56.16
	"Hillsborough County, NH"	"33011"	"2011"	"2011"	55.75
"Total"	"Hillsborough County, NH"	"33011"			55.04
	"Merrimack County, NH"	"33013"	"2006"	"2006"	55.24
	"Merrimack County, NH"	"33013"	"2007"	"2007"	53.46
	"Merrimack County, NH"	"33013"	"2008"	"2008"	53.87
	"Merrimack County, NH"	"33013"	"2009"	"2009"	53.09
	"Merrimack County, NH"	"33013"	"2010"	"2010"	55.54
	"Merrimack County, NH"	"33013"	"2011"	"2011"	55.14
"Total"	"Merrimack County, NH"	"33013"			54.39
	"Rockingham County, NH"	"33015"	"2006"	"2006"	56.80
	"Rockingham County, NH"	"33015"	"2007"	"2007"	55.13
	"Rockingham County, NH"	"33015"	"2008"	"2008"	55.35
	"Rockingham County, NH"	"33015"	"2009"	"2009"	54.46
	"Rockingham County, NH"	"33015"	"2010"	"2010"	57.29
	"Rockingham County, NH"	"33015"	"2011"	"2011"	56.57
"Total"	"Rockingham County, NH"	"33015"			55.93
	"Strafford County, NH"	"33017"	"2006"	"2006"	55.81
	"Strafford County, NH"	"33017"	"2007"	"2007"	54.06
	"Strafford County, NH"	"33017"	"2008"	"2008"	54.33
	"Strafford County, NH"	"33017"	"2009"	"2009"	53.59
	"Strafford County, NH"	"33017"	"2010"	"2010"	56.41
	"Strafford County, NH"	"33017"	"2011"	"2011"	55.71
"Total"	"Strafford County, NH"	"33017"			54.98
	"Sullivan County, NH"	"33019"	"2006"	"2006"	53.45
	"Sullivan County, NH"	"33019"	"2007"	"2007"	51.77
	"Sullivan County, NH"	"33019"	"2008"	"2008"	52.16
	"Sullivan County, NH"	"33019"	"2009"	"2009"	51.50
	"Sullivan County, NH"	"33019"	"2010"	"2010"	53.53
	"Sullivan County, NH"	"33019"	"2011"	"2011"	53.48
"Total"	"Sullivan County, NH"	"33019"			52.65
	"Atlantic County, NJ"	"34001"	"2006"	"2006"	63.93
	"Atlantic County, NJ"	"34001"	"2007"	"2007"	63.53
	"Atlantic County, NJ"	"34001"	"2008"	"2008"	63.35
	"Atlantic County, NJ"	"34001"	"2009"	"2009"	61.43
	"Atlantic County, NJ"	"34001"	"2010"	"2010"	63.72
	"Atlantic County, NJ"	"34001"	"2011"	"2011"	63.83
"Total"	"Atlantic County, NJ"	"34001"			63.30
	"Bergen County, NJ"	"34003"	"2006"	"2006"	61.36
	"Bergen County, NJ"	"34003"	"2007"	"2007"	60.33
	"Bergen County, NJ"	"34003"	"2008"	"2008"	60.38
	"Bergen County, NJ"	"34003"	"2009"	"2009"	59.14
	"Bergen County, NJ"	"34003"	"2010"	"2010"	61.31
	"Bergen County, NJ"	"34003"	"2011"	"2011"	61.25
"Total"	"Bergen County, NJ"	"34003"			60.63
	"Burlington County, NJ"	"34005"	"2006"	"2006"	63.47
	"Burlington County, NJ"	"34005"	"2007"	"2007"	62.89
	"Burlington County, NJ"	"34005"	"2008"	"2008"	62.85
	"Burlington County, NJ"	"34005"	"2009"	"2009"	61.08
	"Burlington County, NJ"	"34005"	"2010"	"2010"	63.49
	"Burlington County, NJ"	"34005"	"2011"	"2011"	63.44
"Total"	"Burlington County, NJ"	"34005"			62.87
	"Camden County, NJ"	"34007"	"2006"	"2006"	63.92
	"Camden County, NJ"	"34007"	"2007"	"2007"	63.64
	"Camden County, NJ"	"34007"	"2008"	"2008"	63.42
	"Camden County, NJ"	"34007"	"2009"	"2009"	61.70
	"Camden County, NJ"	"34007"	"2010"	"2010"	63.88
	"Camden County, NJ"	"34007"	"2011"	"2011"	63.94
"Total"	"Camden County, NJ"	"34007"			63.42
	"Cape May County, NJ"	"34009"	"2006"	"2006"	61.21
	"Cape May County, NJ"	"34009"	"2007"	"2007"	60.70
	"Cape May County, NJ"	"34009"	"2008"	"2008"	60.70
	"Cape May County, NJ"	"34009"	"2009"	"2009"	59.10
	"Cape May County, NJ"	"34009"	"2010"	"2010"	60.06
	"Cape May County, NJ"	"34009"	"2011"	"2011"	60.49
"Total"	"Cape May County, NJ"	"34009"			60.38
	"Cumberland County, NJ"	"34011"	"2006"	"2006"	63.40
	"Cumberland County, NJ"	"34011"	"2007"	"2007"	63.15
	"Cumberland County, NJ"	"34011"	"2008"	"2008"	62.91
	"Cumberland County, NJ"	"34011"	"2009"	"2009"	61.16
	"Cumberland County, NJ"	"34011"	"2010"	"2010"	62.89
	"Cumberland County, NJ"	"34011"	"2011"	"2011"	63.11
"Total"	"Cumberland County, NJ"	"34011"			62.77
	"Essex County, NJ"	"34013"	"2006"	"2006"	61.70
	"Essex County, NJ"	"34013"	"2007"	"2007"	60.70
	"Essex County, NJ"	"34013"	"2008"	"2008"	60.76
	"Essex County, NJ"	"34013"	"2009"	"2009"	59.32
	"Essex County, NJ"	"34013"	"2010"	"2010"	61.78
	"Essex County, NJ"	"34013"	"2011"	"2011"	61.53
"Total"	"Essex County, NJ"	"34013"			60.97
	"Gloucester County, NJ"	"34015"	"2006"	"2006"	64.04
	"Gloucester County, NJ"	"34015"	"2007"	"2007"	63.84
	"Gloucester County, NJ"	"34015"	"2008"	"2008"	63.54
	"Gloucester County, NJ"	"34015"	"2009"	"2009"	61.85
	"Gloucester County, NJ"	"34015"	"2010"	"2010"	63.93
	"Gloucester County, NJ"	"34015"	"2011"	"2011"	64.05
"Total"	"Gloucester County, NJ"	"34015"			63.54
	"Hudson County, NJ"	"34017"	"2006"	"2006"	62.13
	"Hudson County, NJ"	"34017"	"2007"	"2007"	61.06
	"Hudson County, NJ"	"34017"	"2008"	"2008"	61.12
	"Hudson County, NJ"	"34017"	"2009"	"2009"	59.63
	"Hudson County, NJ"	"34017"	"2010"	"2010"	62.13
	"Hudson County, NJ"	"34017"	"2011"	"2011"	61.85
"Total"	"Hudson County, NJ"	"34017"			61.32
	"Hunterdon County, NJ"	"34019"	"2006"	"2006"	61.11
	"Hunterdon County, NJ"	"34019"	"2007"	"2007"	60.32
	"Hunterdon County, NJ"	"34019"	"2008"	"2008"	60.41
	"Hunterdon County, NJ"	"34019"	"2009"	"2009"	59.10
	"Hunterdon County, NJ"	"34019"	"2010"	"2010"	61.20
	"Hunterdon County, NJ"	"34019"	"2011"	"2011"	61.16
"Total"	"Hunterdon County, NJ"	"34019"			60.55
	"Mercer County, NJ"	"34021"	"2006"	"2006"	62.69
	"Mercer County, NJ"	"34021"	"2007"	"2007"	61.92
	"Mercer County, NJ"	"34021"	"2008"	"2008"	61.99
	"Mercer County, NJ"	"34021"	"2009"	"2009"	60.46
	"Mercer County, NJ"	"34021"	"2010"	"2010"	62.82
	"Mercer County, NJ"	"34021"	"2011"	"2011"	62.57
"Total"	"Mercer County, NJ"	"34021"			62.07
	"Middlesex County, NJ"	"34023"	"2006"	"2006"	62.37
	"Middlesex County, NJ"	"34023"	"2007"	"2007"	61.48
	"Middlesex County, NJ"	"34023"	"2008"	"2008"	61.57
	"Middlesex County, NJ"	"34023"	"2009"	"2009"	60.01
	"Middlesex County, NJ"	"34023"	"2010"	"2010"	62.52
	"Middlesex County, NJ"	"34023"	"2011"	"2011"	62.19
"Total"	"Middlesex County, NJ"	"34023"			61.69
	"Monmouth County, NJ"	"34025"	"2006"	"2006"	61.18
	"Monmouth County, NJ"	"34025"	"2007"	"2007"	60.26
	"Monmouth County, NJ"	"34025"	"2008"	"2008"	60.42
	"Monmouth County, NJ"	"34025"	"2009"	"2009"	58.81
	"Monmouth County, NJ"	"34025"	"2010"	"2010"	61.04
	"Monmouth County, NJ"	"34025"	"2011"	"2011"	60.90
"Total"	"Monmouth County, NJ"	"34025"			60.44
	"Morris County, NJ"	"34027"	"2006"	"2006"	59.78
	"Morris County, NJ"	"34027"	"2007"	"2007"	58.97
	"Morris County, NJ"	"34027"	"2008"	"2008"	59.08
	"Morris County, NJ"	"34027"	"2009"	"2009"	57.82
	"Morris County, NJ"	"34027"	"2010"	"2010"	59.92
	"Morris County, NJ"	"34027"	"2011"	"2011"	59.85
"Total"	"Morris County, NJ"	"34027"			59.23
	"Ocean County, NJ"	"34029"	"2006"	"2006"	62.66
	"Ocean County, NJ"	"34029"	"2007"	"2007"	61.92
	"Ocean County, NJ"	"34029"	"2008"	"2008"	61.93
	"Ocean County, NJ"	"34029"	"2009"	"2009"	60.12
	"Ocean County, NJ"	"34029"	"2010"	"2010"	62.56
	"Ocean County, NJ"	"34029"	"2011"	"2011"	62.53
"Total"	"Ocean County, NJ"	"34029"			61.95
	"Passaic County, NJ"	"34031"	"2006"	"2006"	59.63
	"Passaic County, NJ"	"34031"	"2007"	"2007"	58.67
	"Passaic County, NJ"	"34031"	"2008"	"2008"	58.73
	"Passaic County, NJ"	"34031"	"2009"	"2009"	57.62
	"Passaic County, NJ"	"34031"	"2010"	"2010"	59.60
	"Passaic County, NJ"	"34031"	"2011"	"2011"	59.64
"Total"	"Passaic County, NJ"	"34031"			58.98
	"Salem County, NJ"	"34033"	"2006"	"2006"	63.60
	"Salem County, NJ"	"34033"	"2007"	"2007"	63.41
	"Salem County, NJ"	"34033"	"2008"	"2008"	63.13
	"Salem County, NJ"	"34033"	"2009"	"2009"	61.48
	"Salem County, NJ"	"34033"	"2010"	"2010"	63.30
	"Salem County, NJ"	"34033"	"2011"	"2011"	63.48
"Total"	"Salem County, NJ"	"34033"			63.07
	"Somerset County, NJ"	"34035"	"2006"	"2006"	61.84
	"Somerset County, NJ"	"34035"	"2007"	"2007"	61.05
	"Somerset County, NJ"	"34035"	"2008"	"2008"	61.10
	"Somerset County, NJ"	"34035"	"2009"	"2009"	59.66
	"Somerset County, NJ"	"34035"	"2010"	"2010"	62.03
	"Somerset County, NJ"	"34035"	"2011"	"2011"	61.77
"Total"	"Somerset County, NJ"	"34035"			61.24
	"Sussex County, NJ"	"34037"	"2006"	"2006"	58.71
	"Sussex County, NJ"	"34037"	"2007"	"2007"	57.80
	"Sussex County, NJ"	"34037"	"2008"	"2008"	57.92
	"Sussex County, NJ"	"34037"	"2009"	"2009"	56.86
	"Sussex County, NJ"	"34037"	"2010"	"2010"	58.67
	"Sussex County, NJ"	"34037"	"2011"	"2011"	58.81
"Total"	"Sussex County, NJ"	"34037"			58.13
	"Union County, NJ"	"34039"	"2006"	"2006"	61.84
	"Union County, NJ"	"34039"	"2007"	"2007"	60.89
	"Union County, NJ"	"34039"	"2008"	"2008"	60.95
	"Union County, NJ"	"34039"	"2009"	"2009"	59.47
	"Union County, NJ"	"34039"	"2010"	"2010"	61.98
	"Union County, NJ"	"34039"	"2011"	"2011"	61.70
"Total"	"Union County, NJ"	"34039"			61.14
	"Warren County, NJ"	"34041"	"2006"	"2006"	59.83
	"Warren County, NJ"	"34041"	"2007"	"2007"	59.02
	"Warren County, NJ"	"34041"	"2008"	"2008"	59.21
	"Warren County, NJ"	"34041"	"2009"	"2009"	58.00
	"Warren County, NJ"	"34041"	"2010"	"2010"	59.94
	"Warren County, NJ"	"34041"	"2011"	"2011"	60.00
"Total"	"Warren County, NJ"	"34041"			59.33
	"Bernalillo County, NM"	"35001"	"2006"	"2006"	67.52
	"Bernalillo County, NM"	"35001"	"2007"	"2007"	66.39
	"Bernalillo County, NM"	"35001"	"2008"	"2008"	64.87
	"Bernalillo County, NM"	"35001"	"2009"	"2009"	67.27
	"Bernalillo County, NM"	"35001"	"2010"	"2010"	65.87
	"Bernalillo County, NM"	"35001"	"2011"	"2011"	66.10
"Total"	"Bernalillo County, NM"	"35001"			66.33
	"Catron County, NM"	"35003"	"2006"	"2006"	61.74
	"Catron County, NM"	"35003"	"2007"	"2007"	61.47
	"Catron County, NM"	"35003"	"2008"	"2008"	60.15
	"Catron County, NM"	"35003"	"2009"	"2009"	62.97
	"Catron County, NM"	"35003"	"2010"	"2010"	61.11
	"Catron County, NM"	"35003"	"2011"	"2011"	61.38
"Total"	"Catron County, NM"	"35003"			61.47
	"Chaves County, NM"	"35005"	"2006"	"2006"	75.36
	"Chaves County, NM"	"35005"	"2007"	"2007"	73.11
	"Chaves County, NM"	"35005"	"2008"	"2008"	73.57
	"Chaves County, NM"	"35005"	"2009"	"2009"	76.19
	"Chaves County, NM"	"35005"	"2010"	"2010"	74.76
	"Chaves County, NM"	"35005"	"2011"	"2011"	76.50
"Total"	"Chaves County, NM"	"35005"			74.92
	"Cibola County, NM"	"35006"	"2006"	"2006"	62.26
	"Cibola County, NM"	"35006"	"2007"	"2007"	61.55
	"Cibola County, NM"	"35006"	"2008"	"2008"	59.84
	"Cibola County, NM"	"35006"	"2009"	"2009"	62.06
	"Cibola County, NM"	"35006"	"2010"	"2010"	60.83
	"Cibola County, NM"	"35006"	"2011"	"2011"	60.72
"Total"	"Cibola County, NM"	"35006"			61.21
	"Colfax County, NM"	"35007"	"2006"	"2006"	60.17
	"Colfax County, NM"	"35007"	"2007"	"2007"	59.05
	"Colfax County, NM"	"35007"	"2008"	"2008"	58.25
	"Colfax County, NM"	"35007"	"2009"	"2009"	59.77
	"Colfax County, NM"	"35007"	"2010"	"2010"	59.42
	"Colfax County, NM"	"35007"	"2011"	"2011"	60.36
"Total"	"Colfax County, NM"	"35007"			59.50
	"Curry County, NM"	"35009"	"2006"	"2006"	73.09
	"Curry County, NM"	"35009"	"2007"	"2007"	70.29
	"Curry County, NM"	"35009"	"2008"	"2008"	71.08
	"Curry County, NM"	"35009"	"2009"	"2009"	73.55
	"Curry County, NM"	"35009"	"2010"	"2010"	72.30
	"Curry County, NM"	"35009"	"2011"	"2011"	74.39
"Total"	"Curry County, NM"	"35009"			72.45
	"DeBaca County, NM"	"35011"	"2006"	"2006"	74.08
	"DeBaca County, NM"	"35011"	"2007"	"2007"	72.13
	"DeBaca County, NM"	"35011"	"2008"	"2008"	72.41
	"DeBaca County, NM"	"35011"	"2009"	"2009"	74.80
	"DeBaca County, NM"	"35011"	"2010"	"2010"	73.70
	"DeBaca County, NM"	"35011"	"2011"	"2011"	75.14
"Total"	"DeBaca County, NM"	"35011"			73.71
	"Dona Ana County, NM"	"35013"	"2006"	"2006"	75.40
	"Dona Ana County, NM"	"35013"	"2007"	"2007"	74.39
	"Dona Ana County, NM"	"35013"	"2008"	"2008"	73.97
	"Dona Ana County, NM"	"35013"	"2009"	"2009"	76.22
	"Dona Ana County, NM"	"35013"	"2010"	"2010"	74.87
	"Dona Ana County, NM"	"35013"	"2011"	"2011"	75.96
"Total"	"Dona Ana County, NM"	"35013"			75.13
	"Eddy County, NM"	"35015"	"2006"	"2006"	77.65
	"Eddy County, NM"	"35015"	"2007"	"2007"	75.53
	"Eddy County, NM"	"35015"	"2008"	"2008"	75.90
	"Eddy County, NM"	"35015"	"2009"	"2009"	78.44
	"Eddy County, NM"	"35015"	"2010"	"2010"	76.70
	"Eddy County, NM"	"35015"	"2011"	"2011"	78.93
"Total"	"Eddy County, NM"	"35015"			77.19
	"Grant County, NM"	"35017"	"2006"	"2006"	69.45
	"Grant County, NM"	"35017"	"2007"	"2007"	68.66
	"Grant County, NM"	"35017"	"2008"	"2008"	67.28
	"Grant County, NM"	"35017"	"2009"	"2009"	70.20
	"Grant County, NM"	"35017"	"2010"	"2010"	68.53
	"Grant County, NM"	"35017"	"2011"	"2011"	69.23
"Total"	"Grant County, NM"	"35017"			68.89
	"Guadalupe County, NM"	"35019"	"2006"	"2006"	71.02
	"Guadalupe County, NM"	"35019"	"2007"	"2007"	69.46
	"Guadalupe County, NM"	"35019"	"2008"	"2008"	69.18
	"Guadalupe County, NM"	"35019"	"2009"	"2009"	71.48
	"Guadalupe County, NM"	"35019"	"2010"	"2010"	70.60
	"Guadalupe County, NM"	"35019"	"2011"	"2011"	71.51
"Total"	"Guadalupe County, NM"	"35019"			70.54
	"Harding County, NM"	"35021"	"2006"	"2006"	70.10
	"Harding County, NM"	"35021"	"2007"	"2007"	68.20
	"Harding County, NM"	"35021"	"2008"	"2008"	68.23
	"Harding County, NM"	"35021"	"2009"	"2009"	70.23
	"Harding County, NM"	"35021"	"2010"	"2010"	69.42
	"Harding County, NM"	"35021"	"2011"	"2011"	71.06
"Total"	"Harding County, NM"	"35021"			69.54
	"Hidalgo County, NM"	"35023"	"2006"	"2006"	74.41
	"Hidalgo County, NM"	"35023"	"2007"	"2007"	73.61
	"Hidalgo County, NM"	"35023"	"2008"	"2008"	72.59
	"Hidalgo County, NM"	"35023"	"2009"	"2009"	75.13
	"Hidalgo County, NM"	"35023"	"2010"	"2010"	73.64
	"Hidalgo County, NM"	"35023"	"2011"	"2011"	74.25
"Total"	"Hidalgo County, NM"	"35023"			73.94
	"Lea County, NM"	"35025"	"2006"	"2006"	76.71
	"Lea County, NM"	"35025"	"2007"	"2007"	73.89
	"Lea County, NM"	"35025"	"2008"	"2008"	74.83
	"Lea County, NM"	"35025"	"2009"	"2009"	77.41
	"Lea County, NM"	"35025"	"2010"	"2010"	75.82
	"Lea County, NM"	"35025"	"2011"	"2011"	78.69
"Total"	"Lea County, NM"	"35025"			76.22
	"Lincoln County, NM"	"35027"	"2006"	"2006"	68.25
	"Lincoln County, NM"	"35027"	"2007"	"2007"	66.89
	"Lincoln County, NM"	"35027"	"2008"	"2008"	66.61
	"Lincoln County, NM"	"35027"	"2009"	"2009"	69.26
	"Lincoln County, NM"	"35027"	"2010"	"2010"	67.67
	"Lincoln County, NM"	"35027"	"2011"	"2011"	68.80
"Total"	"Lincoln County, NM"	"35027"			67.91
	"Los Alamos County, NM"	"35028"	"2006"	"2006"	58.89
	"Los Alamos County, NM"	"35028"	"2007"	"2007"	56.76
	"Los Alamos County, NM"	"35028"	"2008"	"2008"	55.11
	"Los Alamos County, NM"	"35028"	"2009"	"2009"	56.47
	"Los Alamos County, NM"	"35028"	"2010"	"2010"	55.91
	"Los Alamos County, NM"	"35028"	"2011"	"2011"	56.75
"Total"	"Los Alamos County, NM"	"35028"			56.65
	"Luna County, NM"	"35029"	"2006"	"2006"	75.51
	"Luna County, NM"	"35029"	"2007"	"2007"	74.75
	"Luna County, NM"	"35029"	"2008"	"2008"	73.93
	"Luna County, NM"	"35029"	"2009"	"2009"	76.19
	"Luna County, NM"	"35029"	"2010"	"2010"	74.81
	"Luna County, NM"	"35029"	"2011"	"2011"	75.69
"Total"	"Luna County, NM"	"35029"			75.15
	"McKinley County, NM"	"35031"	"2006"	"2006"	62.37
	"McKinley County, NM"	"35031"	"2007"	"2007"	61.94
	"McKinley County, NM"	"35031"	"2008"	"2008"	59.84
	"McKinley County, NM"	"35031"	"2009"	"2009"	61.16
	"McKinley County, NM"	"35031"	"2010"	"2010"	60.29
	"McKinley County, NM"	"35031"	"2011"	"2011"	60.09
"Total"	"McKinley County, NM"	"35031"			60.95
	"Mora County, NM"	"35033"	"2006"	"2006"	62.17
	"Mora County, NM"	"35033"	"2007"	"2007"	60.56
	"Mora County, NM"	"35033"	"2008"	"2008"	59.91
	"Mora County, NM"	"35033"	"2009"	"2009"	61.65
	"Mora County, NM"	"35033"	"2010"	"2010"	61.07
	"Mora County, NM"	"35033"	"2011"	"2011"	62.05
"Total"	"Mora County, NM"	"35033"			61.23
	"Otero County, NM"	"35035"	"2006"	"2006"	71.52
	"Otero County, NM"	"35035"	"2007"	"2007"	69.90
	"Otero County, NM"	"35035"	"2008"	"2008"	69.83
	"Otero County, NM"	"35035"	"2009"	"2009"	72.24
	"Otero County, NM"	"35035"	"2010"	"2010"	70.68
	"Otero County, NM"	"35035"	"2011"	"2011"	71.97
"Total"	"Otero County, NM"	"35035"			71.02
	"Quay County, NM"	"35037"	"2006"	"2006"	73.14
	"Quay County, NM"	"35037"	"2007"	"2007"	70.75
	"Quay County, NM"	"35037"	"2008"	"2008"	71.14
	"Quay County, NM"	"35037"	"2009"	"2009"	73.49
	"Quay County, NM"	"35037"	"2010"	"2010"	72.44
	"Quay County, NM"	"35037"	"2011"	"2011"	74.40
"Total"	"Quay County, NM"	"35037"			72.56
	"Rio Arriba County, NM"	"35039"	"2006"	"2006"	58.02
	"Rio Arriba County, NM"	"35039"	"2007"	"2007"	57.20
	"Rio Arriba County, NM"	"35039"	"2008"	"2008"	55.16
	"Rio Arriba County, NM"	"35039"	"2009"	"2009"	56.20
	"Rio Arriba County, NM"	"35039"	"2010"	"2010"	56.00
	"Rio Arriba County, NM"	"35039"	"2011"	"2011"	56.31
"Total"	"Rio Arriba County, NM"	"35039"			56.48
	"Roosevelt County, NM"	"35041"	"2006"	"2006"	74.17
	"Roosevelt County, NM"	"35041"	"2007"	"2007"	71.22
	"Roosevelt County, NM"	"35041"	"2008"	"2008"	72.24
	"Roosevelt County, NM"	"35041"	"2009"	"2009"	74.76
	"Roosevelt County, NM"	"35041"	"2010"	"2010"	73.39
	"Roosevelt County, NM"	"35041"	"2011"	"2011"	75.59
"Total"	"Roosevelt County, NM"	"35041"			73.56
	"Sandoval County, NM"	"35043"	"2006"	"2006"	63.13
	"Sandoval County, NM"	"35043"	"2007"	"2007"	62.16
	"Sandoval County, NM"	"35043"	"2008"	"2008"	60.16
	"Sandoval County, NM"	"35043"	"2009"	"2009"	61.84
	"Sandoval County, NM"	"35043"	"2010"	"2010"	60.96
	"Sandoval County, NM"	"35043"	"2011"	"2011"	61.28
"Total"	"Sandoval County, NM"	"35043"			61.59
	"San Juan County, NM"	"35045"	"2006"	"2006"	64.30
	"San Juan County, NM"	"35045"	"2007"	"2007"	64.36
	"San Juan County, NM"	"35045"	"2008"	"2008"	61.51
	"San Juan County, NM"	"35045"	"2009"	"2009"	62.00
	"San Juan County, NM"	"35045"	"2010"	"2010"	61.34
	"San Juan County, NM"	"35045"	"2011"	"2011"	61.52
"Total"	"San Juan County, NM"	"35045"			62.50
	"San Miguel County, NM"	"35047"	"2006"	"2006"	66.79
	"San Miguel County, NM"	"35047"	"2007"	"2007"	65.22
	"San Miguel County, NM"	"35047"	"2008"	"2008"	64.70
	"San Miguel County, NM"	"35047"	"2009"	"2009"	66.81
	"San Miguel County, NM"	"35047"	"2010"	"2010"	66.22
	"San Miguel County, NM"	"35047"	"2011"	"2011"	67.02
"Total"	"San Miguel County, NM"	"35047"			66.13
	"Santa Fe County, NM"	"35049"	"2006"	"2006"	63.43
	"Santa Fe County, NM"	"35049"	"2007"	"2007"	61.91
	"Santa Fe County, NM"	"35049"	"2008"	"2008"	60.64
	"Santa Fe County, NM"	"35049"	"2009"	"2009"	62.48
	"Santa Fe County, NM"	"35049"	"2010"	"2010"	61.67
	"Santa Fe County, NM"	"35049"	"2011"	"2011"	62.17
"Total"	"Santa Fe County, NM"	"35049"			62.05
	"Sierra County, NM"	"35051"	"2006"	"2006"	70.68
	"Sierra County, NM"	"35051"	"2007"	"2007"	69.67
	"Sierra County, NM"	"35051"	"2008"	"2008"	68.73
	"Sierra County, NM"	"35051"	"2009"	"2009"	71.29
	"Sierra County, NM"	"35051"	"2010"	"2010"	70.04
	"Sierra County, NM"	"35051"	"2011"	"2011"	70.76
"Total"	"Sierra County, NM"	"35051"			70.20
	"Socorro County, NM"	"35053"	"2006"	"2006"	68.22
	"Socorro County, NM"	"35053"	"2007"	"2007"	66.95
	"Socorro County, NM"	"35053"	"2008"	"2008"	65.99
	"Socorro County, NM"	"35053"	"2009"	"2009"	68.71
	"Socorro County, NM"	"35053"	"2010"	"2010"	67.24
	"Socorro County, NM"	"35053"	"2011"	"2011"	67.50
"Total"	"Socorro County, NM"	"35053"			67.44
	"Taos County, NM"	"35055"	"2006"	"2006"	54.71
	"Taos County, NM"	"35055"	"2007"	"2007"	53.79
	"Taos County, NM"	"35055"	"2008"	"2008"	52.60
	"Taos County, NM"	"35055"	"2009"	"2009"	53.94
	"Taos County, NM"	"35055"	"2010"	"2010"	53.90
	"Taos County, NM"	"35055"	"2011"	"2011"	54.61
"Total"	"Taos County, NM"	"35055"			53.93
	"Torrance County, NM"	"35057"	"2006"	"2006"	65.17
	"Torrance County, NM"	"35057"	"2007"	"2007"	64.06
	"Torrance County, NM"	"35057"	"2008"	"2008"	63.16
	"Torrance County, NM"	"35057"	"2009"	"2009"	65.67
