Year,State,County,Population,Deaths,Death Rate per 100k
2013,MI,Washtenaw,354240,53,14.961607949
2013,MI,Kent,621700,54,8.685861348
2013,MI,Genesee,415376,86,20.704133123
2013,MI,Oakland,1231640,182,14.77704524
2013,MI,Macomb,854769,231,27.024845309
2013,MI,Wayne,1775273,413,23.264027561
2013,MN,Crow Wing,63208,10,15.820782179
2013,MN,Clay,60661,11,18.133561926
2013,MN,Olmsted,149226,16,10.721992146
2013,MN,Stearns,152092,16,10.519948452
2013,MN,Washington,246603,18,7.299181275
2013,MN,St. Louis,200540,20,9.973072704
2013,MN,Dakota,408509,30,7.343779452
2013,MN,Anoka,339534,37,10.897288637
2013,MN,Ramsey,526714,67,12.720375764
2013,MN,Hennepin,1198778,129,10.760958242
2013,MS,Rankin,146767,12,8.176224901
2013,MS,DeSoto,168240,13,7.727056586
2013,MS,Hinds,244899,13,5.308310773
2013,MS,Pearl River,55072,15,27.23707147
2013,MS,Hancock,45566,17,37.30851951
2013,MS,Jackson,140450,25,17.7999288
2013,MS,Harrison,196500,44,22.391857506
2013,MO,Callaway,44359,10,22.54333957
2013,MO,Cape Girardeau,77320,11,14.226590792
2013,MO,Jasper,116398,12,10.309455489
2013,MO,Warren,32999,12,36.364738325
2013,MO,Buchanan,89631,13,14.503910477
2013,MO,Franklin,101816,18,17.678950263
2013,MO,Boone,170773,19,11.125880555
2013,MO,St. Francois,66215,22,33.225100053
2013,MO,Clay,230473,25,10.847257596
2013,MO,St. Charles,373495,51,13.654801269
2013,MO,Greene,283870,54,19.022792123
2013,MO,Jefferson,221396,58,26.19740194
2013,MO,St. Louis city,318416,88,27.636802171
2013,MO,Jackson,679996,107,15.735386679
2013,MO,St. Louis,1001444,155,15.477650273
2013,MT,Cascade,82384,13,15.779763061
2013,MT,Missoula,111807,13,11.627178978
2013,MT,Flathead,93068,19,20.415180298
2013,MT,Yellowstone,154162,21,13.622033964
2013,NE,Lancaster,297036,24,8.079828708
2013,NE,Douglas,537256,33,6.142323213
2013,NV,Washoe,433731,100,23.055764979
2013,NV,Clark,2027868,366,18.048512033
2013,NH,Cheshire,76610,13,16.969064091
2013,NH,Merrimack,146849,17,11.576517375
2013,NH,Strafford,124593,17,13.644426252
2013,NH,Rockingham,299134,34,11.366143601
2013,NH,Hillsborough,403985,66,16.337240244
2013,NJ,Salem,65166,10,15.345425529
2013,NJ,Warren,107379,12,11.175369486
2013,NJ,Sussex,145992,15,10.274535591
2013,NJ,Cumberland,157332,26,16.525563776
2013,NJ,Cape May,95897,29,30.240779169
2013,NJ,Somerset,330585,36,10.889786288
2013,NJ,Morris,499397,40,8.00965965
2013,NJ,Mercer,370414,42,11.338664305
2013,NJ,Union,548256,47,8.5726376
2013,NJ,Hudson,660282,57,8.63267513
2013,NJ,Passaic,505672,60,11.865398915
2013,NJ,Atlantic,275862,70,25.375006344
2013,NJ,Middlesex,828919,71,8.565372491
2013,NJ,Burlington,450838,74,16.413878156
2013,NJ,Monmouth,629672,75,11.910963168
2013,NJ,Gloucester,290265,81,27.905534598
2013,NJ,Bergen,925328,88,9.510141269
2013,NJ,Essex,789565,110,13.931721898
2013,NJ,Ocean,583414,133,22.796847522
2013,NJ,Camden,512854,139,27.103230159
2013,NM,Chaves,65823,13,19.749935433
2013,NM,Lea,68062,15,22.038729394
2013,NM,San Juan,126503,17,13.43841648
2013,NM,Valencia,76284,18,23.596035866
2013,NM,Sandoval,136575,23,16.840563793
2013,NM,Dona Ana,213460,25,11.711796121
2013,NM,Rio Arriba,40072,28,69.874226392
2013,NM,Santa Fe,147423,42,28.489448729
2013,NM,Bernalillo,674221,133,19.726469511
2013,NY,Jefferson,119504,10,8.367920739
2013,NY,Ontario,109103,10,9.165650807
2013,NY,Cayuga,79477,12,15.098707802
2013,NY,Chemung,88506,12,13.55840282
2013,NY,Oswego,121165,14,11.554491809
2013,NY,Chautauqua,133080,15,11.27141569
2013,NY,Putnam,99645,15,15.053439711
2013,NY,Saratoga,223865,15,6.700466799
2013,NY,Rensselaer,159918,18,11.255768581
2013,NY,Sullivan,76665,18,23.478771278
2013,NY,Schenectady,155333,19,12.231785905
2013,NY,Oneida,233585,21,8.990303316
2013,NY,Ulster,180998,24,13.259815026
2013,NY,Albany,306945,29,9.447946701
2013,NY,Rockland,320903,29,9.036998719
2013,NY,Broome,197534,30,15.187258902
2013,NY,Niagara,214249,35,16.336132257
2013,NY,Onondaga,468387,59,12.596421335
2013,NY,Orange,375592,60,15.974781145
2013,NY,Dutchess,296916,61,20.544531113
2013,NY,Richmond,472621,71,15.022607967
2013,NY,Monroe,749606,82,10.939079997
2013,NY,Westchester,968802,97,10.012365788
2013,NY,Erie,919866,127,13.806358752
2013,NY,Nassau,1352146,159,11.759085188
2013,NY,Queens,2296175,169,7.360066197
2013,NY,New York,1626159,177,10.8845445
2013,NY,Kings,2592149,201,7.754183884
2013,NY,Bronx,1418733,207,14.590483199
2013,NY,Suffolk,1499738,250,16.669578286
2013,NC,Caldwell,81990,10,12.196609343
2013,NC,Carteret,68434,10,14.612619458
2013,NC,Edgecombe,55574,10,17.994025983
2013,NC,Moore,91587,10,10.918580148
2013,NC,Franklin,62260,11,17.667844523
2013,NC,Nash,95093,11,11.567623274
2013,NC,Rutherford,66956,11,16.428699444
2013,NC,Stanly,60635,11,18.141337511
2013,NC,Surry,73050,11,15.058179329
2013,NC,Wayne,124583,11,8.829455062
2013,NC,Rockingham,91878,12,13.060798015
2013,NC,Buncombe,247912,13,5.243796186
2013,NC,Harnett,124987,14,11.201164921
2013,NC,Cleveland,97047,15,15.456428329
2013,NC,Lincoln,79740,15,18.811136193
2013,NC,Craven,104489,16,15.312616639
2013,NC,Onslow,185220,16,8.638375985
2013,NC,Haywood,59183,17,28.724464796
2013,NC,Robeson,134841,17,12.607441357
2013,NC,Catawba,154810,18,11.627155868
2013,NC,Johnston,177967,18,10.114234661
2013,NC,Pitt,174263,18,10.329215037
2013,NC,Alamance,154378,19,12.307453135
2013,NC,Union,212756,19,8.930417944
2013,NC,Wilkes,69023,19,27.527056199
2013,NC,Durham,288133,23,7.982424783
2013,NC,Iredell,164517,23,13.980318143
2013,NC,Henderson,109540,25,22.822713164
2013,NC,Randolph,142577,26,18.235760326
2013,NC,Rowan,138323,28,20.242475944
2013,NC,Brunswick,115301,29,25.15155983
2013,NC,Cabarrus,187226,29,15.4893017
2013,NC,Burke,89842,30,33.391954765
2013,NC,Cumberland,325871,32,9.819836684
2013,NC,Davidson,163420,32,19.581446579
2013,NC,Guilford,506610,32,6.316495924
2013,NC,New Hanover,213267,36,16.880248702
2013,NC,Forsyth,361220,40,11.073583965
2013,NC,Gaston,209420,44,21.010409703
2013,NC,Wake,974289,54,5.542503302
2013,NC,Mecklenburg,990977,63,6.357362482
2013,OH,Hardin,31641,10,31.604563699
2013,OH,Geauga,93972,11,11.705614438
2013,OH,Pickaway,56304,11,19.536800227
2013,OH,Jackson,32783,12,36.604337614
2013,OH,Knox,60810,12,19.733596448
2013,OH,Muskingum,85231,12,14.079384262
2013,OH,Tuscarawas,92672,13,14.027969613
2013,OH,Miami,103439,14,13.534546931
2013,OH,Allen,105298,15,14.245284811
2013,OH,Delaware,184979,15,8.109028592
2013,OH,Huron,58889,16,27.169760057
2013,OH,Medina,174915,16,9.147300117
2013,OH,Ross,77910,16,20.536516493
2013,OH,Ashtabula,99811,17,17.032190841
2013,OH,Brown,44264,17,38.405928068
2013,OH,Clinton,41945,17,40.529264513
2013,OH,Jefferson,67964,17,25.013242305
2013,OH,Erie,76048,18,23.669261519
2013,OH,Marion,65905,19,28.829375616
2013,OH,Scioto,78153,19,24.311286835
2013,OH,Fairfield,148867,21,14.106551486
2013,OH,Greene,163204,23,14.092791843
2013,OH,Portage,163862,23,14.036201194
2013,OH,Licking,168375,24,14.25389755
2013,OH,Richland,121773,24,19.708802444
2013,OH,Columbiana,105893,27,25.497436091
2013,OH,Warren,219169,29,13.231798293
2013,OH,Clark,136167,30,22.031769812
2013,OH,Trumbull,206442,37,17.922709526
2013,OH,Mahoning,233869,45,19.241541205
2013,OH,Stark,375432,45,11.986191907
2013,OH,Lake,229857,47,20.447495617
2013,OH,Clermont,200218,68,33.962980351
2013,OH,Lucas,436393,74,16.957192256
2013,OH,Lorain,302827,77,25.427059014
2013,OH,Summit,541824,98,18.087054099
2013,OH,Butler,371272,124,33.398694219
2013,OH,Montgomery,535846,207,38.630502047
2013,OH,Franklin,1212263,219,18.065386801
2013,OH,Hamilton,804520,221,27.469795655
2013,OH,Cuyahoga,1263154,261,20.66256371
2013,OK,Caddo,29594,10,33.790633236
2013,OK,Payne,79066,10,12.647661447
2013,OK,Cherokee,48017,12,24.991148968
2013,OK,Comanche,124937,12,9.60484084
2013,OK,Garfield,62267,12,19.27184544
2013,OK,Creek,70470,13,18.44756634
2013,OK,Le Flore,49774,13,26.118053602
2013,OK,Carter,48491,15,30.933575303
2013,OK,Pottawatomie,71158,15,21.079850474
2013,OK,Canadian,126123,16,12.686028718
2013,OK,Muskogee,70303,17,24.181044906
2013,OK,Sequoyah,41218,17,41.244116648
2013,OK,Wagoner,75700,18,23.778071334
2013,OK,Cleveland,269340,43,15.964951363
2013,OK,Tulsa,622409,107,17.191268121
2013,OK,Oklahoma,755245,168,22.244437236
2013,OR,Josephine,83306,11,13.204331021
2013,OR,Lincoln,46350,11,23.732470334
2013,OR,Douglas,106940,12,11.221245558
2013,OR,Deschutes,165954,16,9.641225882
2013,OR,Marion,323614,17,5.253171989
2013,OR,Linn,118765,18,15.155980297
2013,OR,Jackson,208545,27,12.946846004
2013,OR,Washington,554996,45,8.108166545
2013,OR,Clackamas,388263,48,12.362754113
2013,OR,Lane,356212,56,15.72097515
2013,OR,Multnomah,766135,126,16.446187682
2013,PA,Susquehanna,42286,10,23.648488862
2013,PA,Franklin,152085,11,7.232797449
2013,PA,Somerset,76520,11,14.375326712
2013,PA,Venango,53907,11,20.405513199
2013,PA,Armstrong,68107,14,20.555889997
2013,PA,Lycoming,116754,15,12.847525567
2013,PA,Northumberland,94076,15,15.944555466
2013,PA,Crawford,87376,16,18.31166453
2013,PA,Indiana,87745,16,18.234657245
2013,PA,Clearfield,81174,17,20.942666371
2013,PA,Blair,126314,19,15.04187976
2013,PA,Carbon,64786,19,29.327323805
2013,PA,Schuylkill,146920,20,13.612850531
2013,PA,Cumberland,241212,22,9.120607598
2013,PA,Mercer,115195,25,21.70233083
2013,PA,Monroe,167148,25,14.956804748
2013,PA,Lawrence,89333,26,29.104586211
2013,PA,Fayette,134999,34,25.185371743
2013,PA,Butler,185476,37,19.948672605
2013,PA,Dauphin,270937,37,13.656311246
2013,PA,Lackawanna,213931,43,20.099938765
2013,PA,Northampton,299791,43,14.34332585
2013,PA,Chester,509468,45,8.832743175
2013,PA,Beaver,170115,46,27.040531405
2013,PA,Berks,413521,48,11.607632986
2013,PA,Cambria,140499,48,34.163944227
2013,PA,Lehigh,355092,50,14.080857919
2013,PA,Washington,208206,51,24.494971326
2013,PA,Lancaster,529600,52,9.818731118
2013,PA,Erie,280294,56,19.979022027
2013,PA,York,438965,61,13.896324308
2013,PA,Luzerne,320103,69,21.555561804
2013,PA,Westmoreland,362437,95,26.211451921
2013,PA,Delaware,561973,123,21.887172515
2013,PA,Montgomery,812376,125,15.386963672
2013,PA,Bucks,626976,150,23.924360741
2013,PA,Allegheny,1231527,258,20.949601592
2013,PA,Philadelphia,1553165,393,25.303171266
2013,RI,Newport,82397,18,21.845455538
2013,RI,Washington,126259,21,16.632477685
2013,RI,Kent,165035,46,27.872875451
2013,RI,Providence,628600,135,21.476296532
2013,SC,Beaufort,171838,11,6.401378042
2013,SC,Darlington,67935,12,17.663943475
2013,SC,Lancaster,80458,12,14.914613836
2013,SC,Oconee,75045,12,15.990405757
2013,SC,Dorchester,145397,15,10.316581498
2013,SC,Laurens,66229,18,27.178426369
2013,SC,Florence,138326,22,15.904457586
2013,SC,Berkeley,194020,25,12.88526956
2013,SC,Richland,399256,29,7.263510129
2013,SC,Aiken,164176,30,18.2730728
2013,SC,Anderson,190641,30,15.736384094
2013,SC,Pickens,119829,30,25.035675838
2013,SC,York,239363,34,14.204367425
2013,SC,Horry,289650,35,12.083549111
2013,SC,Spartanburg,290969,35,12.028772825
2013,SC,Charleston,372803,41,10.997765576
2013,SC,Lexington,273752,51,18.630000877
2013,SC,Greenville,474266,57,12.018571856
2013,SD,Minnehaha,179640,14,7.793364507
2013,TN,Benton,16290,10,61.387354205
2013,TN,Dickson,50266,10,19.894163053
2013,TN,Maury,83761,10,11.938730435
2013,TN,Cocke,35479,11,31.004256039
2013,TN,Jefferson,52123,11,21.103927249
2013,TN,McMinn,52341,12,22.926577635
2013,TN,Greene,68267,13,19.042875767
2013,TN,Williamson,198901,13,6.535914852
2013,TN,Cheatham,39492,14,35.450217766
2013,TN,Madison,98733,14,14.179656245
2013,TN,Sevier,93570,17,18.168216309
2013,TN,Washington,125546,17,13.540853552
2013,TN,Bradley,101848,18,17.673395648
2013,TN,Campbell,40238,19,47.219046672
2013,TN,Hardin,26034,19,72.981485749
2013,TN,Roane,53047,19,35.817294098
2013,TN,Putnam,73525,20,27.201632098
2013,TN,Wilson,121945,21,17.220878265
2013,TN,Anderson,75542,22,29.122872045
2013,TN,Hawkins,56800,22,38.732394366
2013,TN,Sumner,168888,25,14.802709488
2013,TN,Montgomery,184119,26,14.121301984
2013,TN,Blount,125099,27,21.582906338
2013,TN,Sullivan,156595,31,19.796289792
2013,TN,Rutherford,281029,42,14.945076843
2013,TN,Hamilton,348673,50,14.340083689
2013,TN,Knox,444622,103,23.165745285
2013,TN,Davidson,658602,123,18.675922636
2013,TN,Shelby,939465,133,14.156993608
2013,TX,Hays,176026,10,5.680978946
2013,TX,Parker,121418,10,8.236011135
2013,TX,San Patricio,66137,10,15.120129428
2013,TX,Tom Green,114954,10,8.699131827
2013,TX,Bastrop,75825,11,14.507088691
2013,TX,Ellis,155976,11,7.052367031
2013,TX,Orange,82957,11,13.259881625
2013,TX,Henderson,78675,12,15.252621544
2013,TX,Hood,52905,12,22.682166147
2013,TX,Johnson,154707,12,7.756597956
2013,TX,McLennan,241481,12,4.969335062
2013,TX,Hunt,87048,13,14.934289128
2013,TX,Taylor,134117,13,9.693029221
2013,TX,Kaufman,108568,14,12.895144057
2013,TX,Victoria,90028,14,15.550717555
2013,TX,Fort Bend,652365,15,2.299326297
2013,TX,Potter,121661,17,13.973253549
2013,TX,Smith,216080,17,7.867456498
2013,TX,Midland,151468,18,11.883698207
2013,TX,Ector,149378,20,13.388852441
2013,TX,Grayson,122353,22,17.980760586
2013,TX,Wichita,132047,22,16.660734435
2013,TX,Bell,326843,26,7.954889657
2013,TX,Brazoria,330242,27,8.175822579
2013,TX,Jefferson,252358,27,10.699086219
2013,TX,Webb,262495,29,11.047829482
2013,TX,Lubbock,289324,33,11.405897886
2013,TX,Williamson,471014,36,7.643084919
2013,TX,Hidalgo,815996,39,4.779435193
2013,TX,Galveston,306782,40,13.038574623
2013,TX,Collin,854778,44,5.147535383
2013,TX,Montgomery,499137,47,9.416252452
2013,TX,Denton,728799,48,6.586178082
2013,TX,Nueces,352107,55,15.620251798
2013,TX,El Paso,827718,70,8.456986558
2013,TX,Tarrant,1911541,133,6.957737239
2013,TX,Travis,1120954,138,12.310942287
2013,TX,Bexar,1817610,164,9.022837682
2013,TX,Dallas,2480331,233,9.393907507
2013,TX,Harris,4336853,394,9.084928634
2013,UT,Carbon,20988,11,52.410901468
2013,UT,Cache,116909,13,11.119759813
2013,UT,Tooele,60762,17,27.978012574
2013,UT,Washington,147800,31,20.974289581
2013,UT,Weber,238519,41,17.189406295
2013,UT,Davis,322094,43,13.350140021
2013,UT,Utah,551891,73,13.227249584
2013,UT,Salt Lake,1079721,230,21.301799261
2013,VT,Rutland,60622,11,18.145227805
2013,VT,Chittenden,159515,19,11.911105539
2013,VA,Alexandria city,148892,11,7.387905327
2013,VA,Bedford,69825,11,15.753669889
2013,VA,Frederick,81319,11,13.526974016
2013,VA,Hanover,101330,11,10.855620251
2013,VA,Henry,52617,12,22.80631735
2013,VA,Spotsylvania,127348,12,9.422998398
2013,VA,Wise,40589,12,29.564660376
2013,VA,Culpeper,48506,13,26.800808147
2013,VA,Pittsylvania,62426,13,20.824656393
2013,VA,Stafford,136788,13,9.50375764
2013,VA,Loudoun,349679,14,4.003671939
2013,VA,Hampton city,136699,17,12.436082195
2013,VA,Portsmouth city,96205,18,18.710046255
2013,VA,Newport News city,182020,19,10.438413361
2013,VA,Roanoke city,98465,22,22.342964505
2013,VA,Prince William,438580,24,5.472205755
2013,VA,Henrico,318611,26,8.160421329
2013,VA,Richmond city,214114,28,13.07714582
2013,VA,Chesapeake city,230571,29,12.577470714
2013,VA,Chesterfield,327745,29,8.848342461
2013,VA,Fairfax,1130924,40,3.536930864
2013,VA,Norfolk city,246139,40,16.250980137
2013,VA,Virginia Beach city,448479,54,12.040697558
2013,WA,Chelan,73967,10,13.519542499
2013,WA,Walla Walla,59530,10,16.798252982
2013,WA,Mason,60497,11,18.182719804
2013,WA,Grays Harbor,71078,17,23.917386533
2013,WA,Clallam,72312,19,26.275030424
2013,WA,Whatcom,206353,19,9.207523031
2013,WA,Yakima,247044,19,7.690937647
2013,WA,Kitsap,253968,22,8.662508663
2013,WA,Benton,184486,23,12.467070672
2013,WA,Cowlitz,101860,25,24.543491066
2013,WA,Skagit,118837,25,21.037219048
2013,WA,Thurston,262388,31,11.81456469
2013,WA,Clark,443817,54,12.167177012
2013,WA,Spokane,479398,59,12.307101824
2013,WA,Pierce,819743,105,12.808892543
2013,WA,Snohomish,745913,125,16.757986521
2013,WA,King,2044449,253,12.374972425
2013,WV,Putnam,56650,11,19.417475728
2013,WV,Nicholas,25965,12,46.216060081
2013,WV,Mingo,25900,13,50.193050193
2013,WV,Hancock,30291,14,46.218348684
2013,WV,Wyoming,23019,14,60.819323168
2013,WV,Wood,86569,16,18.482366667
2013,WV,Boone,24224,17,70.178335535
2013,WV,Jefferson,55073,17,30.868120495
2013,WV,Wayne,41437,17,41.026136062
2013,WV,Harrison,68972,20,28.997274256
2013,WV,Logan,35987,21,58.354405758
2013,WV,McDowell,20876,21,100.593983522
2013,WV,Fayette,45599,23,50.439702625
2013,WV,Mercer,61984,24,38.719669592
2013,WV,Raleigh,78833,37,46.934659343
2013,WV,Berkeley,108706,43,39.556234246
2013,WV,Cabell,97133,48,49.416779056
2013,WV,Kanawha,191275,62,32.414063521
2013,WI,Columbia,56653,10,17.651315906
2013,WI,Ozaukee,87054,10,11.487122935
2013,WI,Sauk,63162,10,15.832304234
2013,WI,La Crosse,116713,12,10.281631009
2013,WI,Dodge,88344,13,14.715204202
2013,WI,Winnebago,169541,14,8.25758961
2013,WI,Walworth,102945,16,15.542279858
2013,WI,Washington,132739,19,14.31380378
2013,WI,Brown,254586,22,8.641480678
2013,WI,Rock,160739,26,16.175290378
2013,WI,Racine,195041,30,15.381381351
2013,WI,Waukesha,393843,40,10.15633133
2013,WI,Kenosha,167757,42,25.036213094
2013,WI,Dane,509939,85,16.668660369
2013,WI,Milwaukee,956023,225,23.534998635
2013,WY,Laramie,95809,15,15.656149214
2013,WY,Natrona,80973,15,18.524693416
2014,AL,Lee,154255,10,6.482772033
2014,AL,Blount,57719,11,19.057849235
2014,AL,Morgan,119607,11,9.196786141
2014,AL,Escambia,37733,12,31.802401081
2014,AL,Houston,104193,13,12.476845853
2014,AL,Calhoun,115916,19,16.39117982
2014,AL,Marshall,94636,19,20.076926328
2014,AL,Montgomery,226189,20,8.84216297
2014,AL,Etowah,103531,21,20.283779737
2014,AL,Madison,350299,21,5.994878661
2014,AL,Tuscaloosa,202212,23,11.374201333
2014,AL,Walker,65471,26,39.712239007
2014,AL,St. Clair,86697,29,33.449831021
2014,AL,Cullman,81289,30,36.905362349
2014,AL,Baldwin,200111,35,17.490292887
2014,AL,Shelby,206655,42,20.323727952
2014,AL,Mobile,415123,56,13.489977669
2014,AL,Jefferson,660793,213,32.233997636
2014,AZ,Coconino,137682,13,9.442047617
2014,AZ,Gila,53119,16,30.121048966
2014,AZ,Cochise,127448,18,14.123407194
2014,AZ,Navajo,108101,24,22.201459746
2014,AZ,Pinal,401918,30,7.464209117
2014,AZ,Yuma,203247,39,19.188475107
2014,AZ,Mohave,203361,50,24.586818515
2014,AZ,Yavapai,218844,52,23.761218037
2014,AZ,Pima,1004516,201,20.009636482
2014,AZ,Maricopa,4087191,641,15.683142775
2014,AR,Crawford,61697,10,16.208243513
2014,AR,Mississippi,44235,12,27.127839946
2014,AR,Lonoke,71557,14,19.564822449
2014,AR,Faulkner,120768,15,12.420508744
2014,AR,Saline,115719,15,12.962434864
2014,AR,Sebastian,126776,15,11.831892472
2014,AR,Washington,220792,18,8.152469292
2014,AR,Garland,97322,20,20.550338053
2014,AR,Benton,242321,27,11.142245204
2014,AR,Pulaski,392702,47,11.968362779
2014,CA,Plumas,18606,10,53.746103408
2014,CA,Lassen,31749,11,34.646760528
2014,CA,Marin,260750,11,4.218600192
2014,CA,Napa,141667,11,7.764687612
2014,CA,Amador,36742,12,32.660170922
2014,CA,Nevada,98893,18,18.2014905
2014,CA,Tuolumne,53831,18,33.437981832
2014,CA,Madera,154548,19,12.293915159
2014,CA,Mendocino,87869,22,25.037271393
2014,CA,Yolo,207590,22,10.597812997
2014,CA,Kings,150269,24,15.971358031
2014,CA,San Luis Obispo,279083,26,9.316224922
2014,CA,Imperial,179091,27,15.076134479
2014,CA,Merced,266353,27,10.136923556
2014,CA,Tulare,458198,31,6.765634071
2014,CA,Placer,371694,32,8.609232326
2014,CA,Lake,64184,33,51.414682787
2014,CA,Shasta,179804,38,21.134123824
2014,CA,Humboldt,134809,40,29.671609462
2014,CA,Monterey,431344,42,9.737008049
2014,CA,Santa Barbara,440668,45,10.211769405
2014,CA,El Dorado,183087,47,25.670855932
2014,CA,Santa Cruz,271804,57,20.970993804
2014,CA,San Mateo,758581,58,7.645854563
2014,CA,Solano,431131,59,13.684935669
2014,CA,Sonoma,500292,64,12.792529163
2014,CA,Butte,224241,71,31.662363261
2014,CA,Stanislaus,531997,71,13.345939921
2014,CA,Ventura,846178,105,12.408736696
2014,CA,San Joaquin,715597,112,15.651267403
2014,CA,Fresno,965974,119,12.319172152
2014,CA,Santa Clara,1894605,122,6.439336959
2014,CA,Contra Costa,1111339,123,11.067730009
2014,CA,Alameda,1610921,149,9.249367287
2014,CA,San Francisco,852469,152,17.830560407
2014,CA,Kern,874589,192,21.95316886
2014,CA,San Bernardino,2112619,216,10.224276124
2014,CA,Sacramento,1482026,230,15.519295883
2014,CA,Orange,3145515,305,9.696345432
2014,CA,Riverside,2329271,305,13.094225618
2014,CA,San Diego,3263431,371,11.368403377
2014,CA,Los Angeles,10116705,658,6.504093971
2014,CO,Douglas,314638,16,5.085209034
2014,CO,Mesa,148255,18,12.141243128
2014,CO,Weld,277670,33,11.884611229
2014,CO,Larimer,324122,35,10.79840307
2014,CO,Boulder,313333,39,12.446821752
2014,CO,Pueblo,161875,40,24.71042471
2014,CO,Jefferson,558503,75,13.428755083
2014,CO,Adams,480718,83,17.265839848
2014,CO,Arapahoe,618821,86,13.897395208
2014,CO,El Paso,663519,116,17.482543831
2014,CO,Denver,663862,121,18.226679641
2014,CT,Tolland,151367,27,17.83744145
2014,CT,Windham,116998,28,23.932033026
